island,i,j,lat,lon,depth
NI,6,38,-42.426932999999998,174.489720000000005,2171.413000000000011
NI,6,39,-42.426932999999998,174.583470000000005,2447.924799999999777
NI,6,40,-42.426932999999998,174.677220000000005,2524.614300000000185
NI,6,41,-42.426932999999998,174.770970000000005,2388.150099999999838
NI,6,42,-42.426932999999998,174.864720000000005,2367.697000000000116
NI,6,43,-42.426932999999998,174.958470000000005,2374.373500000000149
NI,6,44,-42.426932999999998,175.052220000000005,2379.599400000000060
NI,6,45,-42.426932999999998,175.145980000000009,2379.110599999999977
NI,6,46,-42.426932999999998,175.239730000000009,2373.423800000000028
NI,6,47,-42.426932999999998,175.333480000000009,2376.926300000000083
NI,6,48,-42.426932999999998,175.427230000000009,2332.364300000000185
NI,6,49,-42.426932999999998,175.520980000000009,2404.023700000000190
NI,6,50,-42.426932999999998,175.614730000000009,2325.648200000000088
NI,6,51,-42.426932999999998,175.708480000000009,2134.500700000000052
NI,6,52,-42.426932999999998,175.802230000000009,2043.239499999999907
NI,6,53,-42.426932999999998,175.895980000000009,2053.801300000000083
NI,6,54,-42.426932999999998,175.989749999999987,2024.481399999999894
NI,6,55,-42.426932999999998,176.083499999999987,1883.245499999999993
NI,6,56,-42.426932999999998,176.177249999999987,1902.903000000000020
NI,6,57,-42.426932999999998,176.270999999999987,1939.161599999999908
NI,6,58,-42.426932999999998,176.364749999999987,2138.958299999999781
NI,6,59,-42.426932999999998,176.458499999999987,2226.046100000000024
NI,6,60,-42.426932999999998,176.552249999999987,2399.298999999999978
NI,6,61,-42.426932999999998,176.645999999999987,2431.105700000000070
NI,6,62,-42.426932999999998,176.739749999999987,2444.612799999999879
NI,6,63,-42.426932999999998,176.833499999999987,2472.902599999999893
NI,6,64,-42.426932999999998,176.927259999999990,2605.562699999999950
NI,6,65,-42.426932999999998,177.021009999999990,2660.391399999999976
NI,6,66,-42.426932999999998,177.114759999999990,2654.077400000000125
NI,6,67,-42.426932999999998,177.208509999999990,2605.357700000000023
NI,6,68,-42.426932999999998,177.302259999999990,2527.804999999999836
NI,6,69,-42.426932999999998,177.396009999999990,2482.747600000000148
NI,6,70,-42.426932999999998,177.489759999999990,2424.472699999999804
NI,6,71,-42.426932999999998,177.583509999999990,2432.449999999999818
NI,6,72,-42.426932999999998,177.677259999999990,2451.051300000000083
NI,6,73,-42.426932999999998,177.771009999999990,2419.948499999999967
NI,6,74,-42.426932999999998,177.864779999999996,2399.990499999999884
NI,6,75,-42.426932999999998,177.958529999999996,2367.005599999999959
NI,6,76,-42.426932999999998,178.052279999999996,2370.659200000000055
NI,6,77,-42.426932999999998,178.146029999999996,2341.481400000000122
NI,6,78,-42.426932999999998,178.239779999999996,2301.105500000000120
NI,6,79,-42.426932999999998,178.333529999999996,2301.476999999999862
NI,6,80,-42.426932999999998,178.427279999999996,2329.339800000000196
NI,6,81,-42.426932999999998,178.521029999999996,2320.038799999999810
NI,6,82,-42.426932999999998,178.614779999999996,2301.916700000000219
NI,6,83,-42.426932999999998,178.708529999999996,2292.135000000000218
NI,6,84,-42.426932999999998,178.802289999999999,2277.600300000000061
NI,6,85,-42.426932999999998,178.896039999999999,2272.837399999999889
NI,6,86,-42.426932999999998,178.989789999999999,2286.684299999999894
NI,6,87,-42.426932999999998,179.083539999999999,2297.487799999999879
NI,6,88,-42.426932999999998,179.177289999999999,2309.522699999999986
NI,6,89,-42.426932999999998,179.271039999999999,2327.952099999999973
NI,6,90,-42.426932999999998,179.364789999999999,2350.220699999999852
NI,7,31,-42.333179999999999,173.833449999999999,44.945680000000003
NI,7,32,-42.333179999999999,173.927199999999999,234.763049999999993
NI,7,33,-42.333179999999999,174.020949999999999,524.597099999999955
NI,7,34,-42.333179999999999,174.114699999999999,1346.425700000000006
NI,7,35,-42.333179999999999,174.208470000000005,1192.763799999999947
NI,7,36,-42.333179999999999,174.302220000000005,1137.644000000000005
NI,7,37,-42.333179999999999,174.395970000000005,1464.313100000000077
NI,7,38,-42.333179999999999,174.489720000000005,1709.239399999999932
NI,7,39,-42.333179999999999,174.583470000000005,1870.719499999999925
NI,7,40,-42.333179999999999,174.677220000000005,2249.040800000000218
NI,7,41,-42.333179999999999,174.770970000000005,2470.411099999999806
NI,7,42,-42.333179999999999,174.864720000000005,2562.083500000000186
NI,7,43,-42.333179999999999,174.958470000000005,2564.260699999999815
NI,7,44,-42.333179999999999,175.052220000000005,2452.588900000000194
NI,7,45,-42.333179999999999,175.145980000000009,2487.466800000000148
NI,7,46,-42.333179999999999,175.239730000000009,2527.885699999999815
NI,7,47,-42.333179999999999,175.333480000000009,2580.278600000000097
NI,7,48,-42.333179999999999,175.427230000000009,2587.807099999999991
NI,7,49,-42.333179999999999,175.520980000000009,2605.818400000000111
NI,7,50,-42.333179999999999,175.614730000000009,2603.087199999999939
NI,7,51,-42.333179999999999,175.708480000000009,2600.557600000000093
NI,7,52,-42.333179999999999,175.802230000000009,2604.986600000000180
NI,7,53,-42.333179999999999,175.895980000000009,2635.686799999999948
NI,7,54,-42.333179999999999,175.989749999999987,2632.740200000000186
NI,7,55,-42.333179999999999,176.083499999999987,2650.642600000000130
NI,7,56,-42.333179999999999,176.177249999999987,2671.784000000000106
NI,7,57,-42.333179999999999,176.270999999999987,2703.882999999999811
NI,7,58,-42.333179999999999,176.364749999999987,2877.131300000000010
NI,7,59,-42.333179999999999,176.458499999999987,2891.749499999999898
NI,7,60,-42.333179999999999,176.552249999999987,2872.405499999999847
NI,7,61,-42.333179999999999,176.645999999999987,2810.173800000000028
NI,7,62,-42.333179999999999,176.739749999999987,2747.225600000000213
NI,7,63,-42.333179999999999,176.833499999999987,2691.539299999999912
NI,7,64,-42.333179999999999,176.927259999999990,2685.219200000000001
NI,7,65,-42.333179999999999,177.021009999999990,2677.660400000000209
NI,7,66,-42.333179999999999,177.114759999999990,2668.311499999999796
NI,7,67,-42.333179999999999,177.208509999999990,2625.828899999999976
NI,7,68,-42.333179999999999,177.302259999999990,2557.097699999999804
NI,7,69,-42.333179999999999,177.396009999999990,2504.473899999999958
NI,7,70,-42.333179999999999,177.489759999999990,2486.486800000000130
NI,7,71,-42.333179999999999,177.583509999999990,2453.941400000000158
NI,7,72,-42.333179999999999,177.677259999999990,2397.516399999999976
NI,7,73,-42.333179999999999,177.771009999999990,2383.890100000000075
NI,7,74,-42.333179999999999,177.864779999999996,2353.505000000000109
NI,7,75,-42.333179999999999,177.958529999999996,2326.411099999999806
NI,7,76,-42.333179999999999,178.052279999999996,2326.070000000000164
NI,7,77,-42.333179999999999,178.146029999999996,2312.008299999999963
NI,7,78,-42.333179999999999,178.239779999999996,2299.998500000000149
NI,7,79,-42.333179999999999,178.333529999999996,2297.796899999999823
NI,7,80,-42.333179999999999,178.427279999999996,2291.409000000000106
NI,7,81,-42.333179999999999,178.521029999999996,2270.698199999999815
NI,7,82,-42.333179999999999,178.614779999999996,2254.312300000000050
NI,7,83,-42.333179999999999,178.708529999999996,2250.630099999999857
NI,7,84,-42.333179999999999,178.802289999999999,2242.974000000000160
NI,7,85,-42.333179999999999,178.896039999999999,2246.826199999999972
NI,7,86,-42.333179999999999,178.989789999999999,2292.418200000000070
NI,7,87,-42.333179999999999,179.083539999999999,2313.804200000000037
NI,7,88,-42.333179999999999,179.177289999999999,2339.111300000000028
NI,7,89,-42.333179999999999,179.271039999999999,2365.646499999999833
NI,7,90,-42.333179999999999,179.364789999999999,2417.274199999999837
NI,8,32,-42.239429999999999,173.927199999999999,61.898116999999999
NI,8,33,-42.239429999999999,174.020949999999999,106.620679999999993
NI,8,34,-42.239429999999999,174.114699999999999,578.569100000000049
NI,8,35,-42.239429999999999,174.208470000000005,581.643500000000017
NI,8,36,-42.239429999999999,174.302220000000005,882.973629999999957
NI,8,37,-42.239429999999999,174.395970000000005,723.884900000000016
NI,8,38,-42.239429999999999,174.489720000000005,1680.698900000000094
NI,8,39,-42.239429999999999,174.583470000000005,1884.141399999999976
NI,8,40,-42.239429999999999,174.677220000000005,2015.603000000000065
NI,8,41,-42.239429999999999,174.770970000000005,2125.030999999999949
NI,8,42,-42.239429999999999,174.864720000000005,2246.692000000000007
NI,8,43,-42.239429999999999,174.958470000000005,2467.237299999999777
NI,8,44,-42.239429999999999,175.052220000000005,2638.487999999999829
NI,8,45,-42.239429999999999,175.145980000000009,2616.066200000000208
NI,8,46,-42.239429999999999,175.239730000000009,2553.613299999999981
NI,8,47,-42.239429999999999,175.333480000000009,2606.744099999999889
NI,8,48,-42.239429999999999,175.427230000000009,2685.929999999999836
NI,8,49,-42.239429999999999,175.520980000000009,2731.778800000000047
NI,8,50,-42.239429999999999,175.614730000000009,2745.833299999999781
NI,8,51,-42.239429999999999,175.708480000000009,2754.337199999999939
NI,8,52,-42.239429999999999,175.802230000000009,2774.474000000000160
NI,8,53,-42.239429999999999,175.895980000000009,2769.239000000000033
NI,8,54,-42.239429999999999,175.989749999999987,2815.674599999999828
NI,8,55,-42.239429999999999,176.083499999999987,2831.795399999999972
NI,8,56,-42.239429999999999,176.177249999999987,2841.304700000000139
NI,8,57,-42.239429999999999,176.270999999999987,2743.567100000000210
NI,8,58,-42.239429999999999,176.364749999999987,2663.790800000000218
NI,8,59,-42.239429999999999,176.458499999999987,2664.696500000000015
NI,8,60,-42.239429999999999,176.552249999999987,2645.913000000000011
NI,8,61,-42.239429999999999,176.645999999999987,2634.185500000000047
NI,8,62,-42.239429999999999,176.739749999999987,2740.738499999999931
NI,8,63,-42.239429999999999,176.833499999999987,2758.409200000000055
NI,8,64,-42.239429999999999,176.927259999999990,2752.931199999999990
NI,8,65,-42.239429999999999,177.021009999999990,2746.141000000000076
NI,8,66,-42.239429999999999,177.114759999999990,2725.384000000000015
NI,8,67,-42.239429999999999,177.208509999999990,2735.221399999999903
NI,8,68,-42.239429999999999,177.302259999999990,2699.429399999999987
NI,8,69,-42.239429999999999,177.396009999999990,2624.050999999999931
NI,8,70,-42.239429999999999,177.489759999999990,2568.734399999999823
NI,8,71,-42.239429999999999,177.583509999999990,2534.382000000000062
NI,8,72,-42.239429999999999,177.677259999999990,2501.081000000000131
NI,8,73,-42.239429999999999,177.771009999999990,2477.424599999999828
NI,8,74,-42.239429999999999,177.864779999999996,2424.387499999999818
NI,8,75,-42.239429999999999,177.958529999999996,2364.532200000000103
NI,8,76,-42.239429999999999,178.052279999999996,2328.483400000000074
NI,8,77,-42.239429999999999,178.146029999999996,2314.271999999999935
NI,8,78,-42.239429999999999,178.239779999999996,2304.532700000000204
NI,8,79,-42.239429999999999,178.333529999999996,2295.632599999999911
NI,8,80,-42.239429999999999,178.427279999999996,2250.751699999999801
NI,8,81,-42.239429999999999,178.521029999999996,2239.704299999999876
NI,8,82,-42.239429999999999,178.614779999999996,2242.816699999999855
NI,8,83,-42.239429999999999,178.708529999999996,2240.333000000000084
NI,8,84,-42.239429999999999,178.802289999999999,2256.005999999999858
NI,8,85,-42.239429999999999,178.896039999999999,2316.945799999999963
NI,8,86,-42.239429999999999,178.989789999999999,2344.500199999999950
NI,8,87,-42.239429999999999,179.083539999999999,2376.807899999999790
NI,8,88,-42.239429999999999,179.177289999999999,2410.896499999999833
NI,8,89,-42.239429999999999,179.271039999999999,2442.671400000000176
NI,8,90,-42.239429999999999,179.364789999999999,2501.980000000000018
NI,9,3,-42.145676000000002,171.208400000000012,52.085445000000000
NI,9,33,-42.145676000000002,174.020949999999999,59.080646999999999
NI,9,34,-42.145676000000002,174.114699999999999,108.182590000000005
NI,9,35,-42.145676000000002,174.208470000000005,175.393879999999996
NI,9,36,-42.145676000000002,174.302220000000005,182.219999999999999
NI,9,37,-42.145676000000002,174.395970000000005,1117.993699999999990
NI,9,38,-42.145676000000002,174.489720000000005,1179.050700000000006
NI,9,39,-42.145676000000002,174.583470000000005,1706.364499999999907
NI,9,40,-42.145676000000002,174.677220000000005,2014.835700000000088
NI,9,41,-42.145676000000002,174.770970000000005,2066.817900000000009
NI,9,42,-42.145676000000002,174.864720000000005,2327.966800000000148
NI,9,43,-42.145676000000002,174.958470000000005,2453.074200000000019
NI,9,44,-42.145676000000002,175.052220000000005,2481.644800000000032
NI,9,45,-42.145676000000002,175.145980000000009,2648.906199999999899
NI,9,46,-42.145676000000002,175.239730000000009,2674.925999999999931
NI,9,47,-42.145676000000002,175.333480000000009,2686.405299999999897
NI,9,48,-42.145676000000002,175.427230000000009,2703.659400000000005
NI,9,49,-42.145676000000002,175.520980000000009,2585.868399999999838
NI,9,50,-42.145676000000002,175.614730000000009,2528.124499999999898
NI,9,51,-42.145676000000002,175.708480000000009,2528.018000000000029
NI,9,52,-42.145676000000002,175.802230000000009,2540.641000000000076
NI,9,53,-42.145676000000002,175.895980000000009,2568.019499999999880
NI,9,54,-42.145676000000002,175.989749999999987,2598.550299999999879
NI,9,55,-42.145676000000002,176.083499999999987,2607.164800000000014
NI,9,56,-42.145676000000002,176.177249999999987,2619.694599999999809
NI,9,57,-42.145676000000002,176.270999999999987,2639.765400000000227
NI,9,58,-42.145676000000002,176.364749999999987,2675.717500000000200
NI,9,59,-42.145676000000002,176.458499999999987,2685.335399999999936
NI,9,60,-42.145676000000002,176.552249999999987,2700.108600000000024
NI,9,61,-42.145676000000002,176.645999999999987,2674.900099999999838
NI,9,62,-42.145676000000002,176.739749999999987,2861.481000000000222
NI,9,63,-42.145676000000002,176.833499999999987,2955.647699999999986
NI,9,64,-42.145676000000002,176.927259999999990,2994.167500000000018
NI,9,65,-42.145676000000002,177.021009999999990,2992.547999999999774
NI,9,66,-42.145676000000002,177.114759999999990,2925.708000000000084
NI,9,67,-42.145676000000002,177.208509999999990,3002.442399999999907
NI,9,68,-42.145676000000002,177.302259999999990,2770.176300000000083
NI,9,69,-42.145676000000002,177.396009999999990,2781.490699999999833
NI,9,70,-42.145676000000002,177.489759999999990,2714.876999999999953
NI,9,71,-42.145676000000002,177.583509999999990,2696.811999999999898
NI,9,72,-42.145676000000002,177.677259999999990,2655.100600000000213
NI,9,73,-42.145676000000002,177.771009999999990,2620.902799999999843
NI,9,74,-42.145676000000002,177.864779999999996,2570.987999999999829
NI,9,75,-42.145676000000002,177.958529999999996,2503.164000000000215
NI,9,76,-42.145676000000002,178.052279999999996,2469.028600000000097
NI,9,77,-42.145676000000002,178.146029999999996,2423.197000000000116
NI,9,78,-42.145676000000002,178.239779999999996,2414.428199999999833
NI,9,79,-42.145676000000002,178.333529999999996,2434.400000000000091
NI,9,80,-42.145676000000002,178.427279999999996,2402.628999999999905
NI,9,81,-42.145676000000002,178.521029999999996,2417.708500000000186
NI,9,82,-42.145676000000002,178.614779999999996,2387.894999999999982
NI,9,83,-42.145676000000002,178.708529999999996,2333.829799999999977
NI,9,84,-42.145676000000002,178.802289999999999,2323.133299999999963
NI,9,85,-42.145676000000002,178.896039999999999,2356.734899999999925
NI,9,86,-42.145676000000002,178.989789999999999,2398.375000000000000
NI,9,87,-42.145676000000002,179.083539999999999,2455.167500000000018
NI,9,88,-42.145676000000002,179.177289999999999,2500.891799999999876
NI,9,89,-42.145676000000002,179.271039999999999,2552.459199999999782
NI,9,90,-42.145676000000002,179.364789999999999,2608.494999999999891
NI,10,3,-42.051926000000002,171.208400000000012,78.526870000000002
NI,10,34,-42.051926000000002,174.114699999999999,85.197235000000006
NI,10,35,-42.051926000000002,174.208470000000005,110.862939999999995
NI,10,36,-42.051926000000002,174.302220000000005,108.860519999999994
NI,10,37,-42.051926000000002,174.395970000000005,352.857120000000009
NI,10,38,-42.051926000000002,174.489720000000005,1097.940399999999954
NI,10,39,-42.051926000000002,174.583470000000005,1081.215999999999894
NI,10,40,-42.051926000000002,174.677220000000005,1376.381100000000060
NI,10,41,-42.051926000000002,174.770970000000005,1804.247100000000046
NI,10,42,-42.051926000000002,174.864720000000005,1969.886199999999917
NI,10,43,-42.051926000000002,174.958470000000005,2264.182400000000143
NI,10,44,-42.051926000000002,175.052220000000005,2483.339399999999841
NI,10,45,-42.051926000000002,175.145980000000009,2655.002199999999903
NI,10,46,-42.051926000000002,175.239730000000009,2602.503000000000156
NI,10,47,-42.051926000000002,175.333480000000009,2417.376499999999851
NI,10,48,-42.051926000000002,175.427230000000009,2465.988299999999981
NI,10,49,-42.051926000000002,175.520980000000009,2496.789999999999964
NI,10,50,-42.051926000000002,175.614730000000009,2518.003400000000056
NI,10,51,-42.051926000000002,175.708480000000009,2541.533699999999953
NI,10,52,-42.051926000000002,175.802230000000009,2595.490200000000186
NI,10,53,-42.051926000000002,175.895980000000009,2587.921899999999823
NI,10,54,-42.051926000000002,175.989749999999987,2625.722699999999804
NI,10,55,-42.051926000000002,176.083499999999987,2650.195299999999861
NI,10,56,-42.051926000000002,176.177249999999987,2650.505999999999858
NI,10,57,-42.051926000000002,176.270999999999987,2667.045200000000023
NI,10,58,-42.051926000000002,176.364749999999987,2699.426300000000083
NI,10,59,-42.051926000000002,176.458499999999987,2707.277300000000196
NI,10,60,-42.051926000000002,176.552249999999987,2712.847200000000157
NI,10,61,-42.051926000000002,176.645999999999987,2719.423800000000028
NI,10,62,-42.051926000000002,176.739749999999987,2724.489500000000135
NI,10,63,-42.051926000000002,176.833499999999987,2751.541499999999814
NI,10,64,-42.051926000000002,176.927259999999990,2755.281199999999899
NI,10,65,-42.051926000000002,177.021009999999990,2740.916000000000167
NI,10,66,-42.051926000000002,177.114759999999990,2760.715799999999945
NI,10,67,-42.051926000000002,177.208509999999990,2866.999299999999948
NI,10,68,-42.051926000000002,177.302259999999990,2979.318000000000211
NI,10,69,-42.051926000000002,177.396009999999990,2923.005999999999858
NI,10,70,-42.051926000000002,177.489759999999990,2867.503400000000056
NI,10,71,-42.051926000000002,177.583509999999990,2842.896499999999833
NI,10,72,-42.051926000000002,177.677259999999990,2806.857399999999870
NI,10,73,-42.051926000000002,177.771009999999990,2781.669400000000223
NI,10,74,-42.051926000000002,177.864779999999996,2751.650999999999840
NI,10,75,-42.051926000000002,177.958529999999996,2652.224900000000162
NI,10,76,-42.051926000000002,178.052279999999996,2609.119999999999891
NI,10,77,-42.051926000000002,178.146029999999996,2613.028800000000047
NI,10,78,-42.051926000000002,178.239779999999996,2582.420700000000124
NI,10,79,-42.051926000000002,178.333529999999996,2497.633499999999913
NI,10,80,-42.051926000000002,178.427279999999996,2449.494999999999891
NI,10,81,-42.051926000000002,178.521029999999996,2476.944300000000112
NI,10,82,-42.051926000000002,178.614779999999996,2474.523400000000038
NI,10,83,-42.051926000000002,178.708529999999996,2392.476999999999862
NI,10,84,-42.051926000000002,178.802289999999999,2379.651100000000042
NI,10,85,-42.051926000000002,178.896039999999999,2410.887700000000223
NI,10,86,-42.051926000000002,178.989789999999999,2464.295200000000023
NI,10,87,-42.051926000000002,179.083539999999999,2510.786599999999908
NI,10,88,-42.051926000000002,179.177289999999999,2574.973100000000159
NI,10,89,-42.051926000000002,179.271039999999999,2626.891999999999825
NI,10,90,-42.051926000000002,179.364789999999999,2666.020500000000084
NI,11,3,-41.958176000000002,171.208400000000012,112.904100000000000
